id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
43734,BE-0059,closed,Webbekom Heliport,50.958132,5.064743,130,EU,BE,BE-VBR,Diest,no,,,,,,,"Paramount, EBDW"
43738,BE-0060,closed,Lanklaar Heliport,51.017463,5.69981,131,EU,BE,BE-VLI,Dilsen-Stokkem,no,,,,,,,EBDL
43741,BE-0061,closed,Neerpelt Ultralight Airfield,51.211945,5.478611,148,EU,BE,BE-VLI,Neerpelt,no,,,,,,,EBNE
43743,BE-0062,closed,Meldert Heliport,50.92683,4.112962,131,EU,BE,BE-VOV,Aalst,no,,,,,,,"EBAT, EBAT"
43744,BE-0063,closed,Temse Heliport,51.141666,4.197222,30,EU,BE,BE-VOV,Temse,no,,,,,,,EBTE
43745,BE-0064,closed,Beveren Heliport,50.981543,3.125873,84,EU,BE,BE-VWV,Roeselare,no,,,,,,,"EBRB, EBRB"
43752,BE-0065,closed,Trazegnies Heliport,50.476665,4.355556,574,EU,BE,BE-WHT,Courcelles,no,,,,,,,EBTR
43758,BE-0066,closed,'S Gravenvoeren Heliport,50.764771,5.786845,394,EU,BE,BE-WLG,'S Gravenvoeren,no,,,,,,,EBSN
43760,BE-0067,closed,Dompire Heliport,50.550835,4.996389,607,EU,BE,BE-WNA,Fernelmont,no,,,,,,,EBFD
43761,BE-0068,closed,Chimay-Ronvaux Ultralight Airfield,50.247223,5.113889,1076,EU,BE,BE-WNA,Ciney,no,,,,,,,"EBCR, Chimay-Ronvaux Ulmodrome"
300107,BE-0069,closed,Casteau / SHAPE Helipad,50.503056,3.982501,287,EU,BE,BE-WHT,Mons,no,,,,,,,"Supreme Headquarters Allied Powers Europe, NATO, EBCT, EBCH"
308567,BE-0070,closed,CRC Glons Heliport,50.73973,5.5421,438,EU,BE,BE-WLG,Bassenge,no,,,,,,,"EBGL, EBGL"
311995,BE-0071,closed,Oud-Turnhout Airfield,51.321566,5.012685,,EU,BE,BE-VAN,Oud-Turnhout,no,,,,,,,EBOT
332662,BE-0072,closed,Sint-Denijs-Westrem Airport,51.025956,3.688231,30,EU,BE,BE-VOV,Gent,no,,,,,,https://nl.wikipedia.org/wiki/Vliegveld_Sint-Denijs-Westrem,"GNE, EBGT"
337613,BE-0073,closed,Kortemark Heliport,51.007703,3.045058,66,EU,BE,BE-VWV,Kortemark,no,,,,,,,"EBLV, EBLV"
43757,BE-0074,heliport,Liège  heliport,50.630727,5.571717,160,EU,BE,BE-WLG,Liège,no,,,,EBLO,,,EBLO
298604,BE-0075,heliport,Aalst Hospital Helistrip,50.943087,4.055763,141,EU,BE,BE-VOV,Aalst,no,,,,EBAL,,,OLV-Ziekenhuis
594414,BE-0076,closed,Gontrode Airfrield,50.98189,3.78642,82,EU,BE,BE-VOV,Melle,no,,,,,,,
594415,BE-0077,closed,Brussels Heliport,50.86063,4.35137,62,EU,BE,BE-BRU,Brussels,no,,,,,,,
594416,BE-0078,closed,Brussels Expo58 Heliport,50.89932,4.33196,220,EU,BE,BE-BRU,Brussels,no,,,,,,,
594417,BE-0079,closed,Ursel Airfield,51.17082,3.4642,43,EU,BE,BE-VOV,Maldegem,no,,,,,,,
594418,BE-0080,closed,Maldegem Airfield,51.19713,3.47768,43,EU,BE,BE-VOV,Maldegem,no,,,,,,,
594419,BE-0081,closed,Oostakker Airfield,51.09728,3.80086,33,EU,BE,BE-VOV,Lochristi,no,,,,,,,
594420,BE-0082,closed,Evere Airfield,50.87155,4.42024,200,EU,BE,BE-BRU,Evere,no,,,,,,,
594421,BE-0083,closed,Merchtem Airfield,50.93815,4.20585,150,EU,BE,BE-VBR,Merchtem,no,,,,,,,
594424,BE-0084,closed,Beerse Airfield,51.31923,4.79541,92,EU,BE,BE-VAN,Beerse,no,,,,,,,
594425,BE-0085,closed,Waasmunster Airfield,51.12715,4.06294,,EU,BE,BE-VOV,Waasmunster,no,,,,,,,
594426,BE-0086,closed,Sint-Niklaas Airfield,51.17213,4.19202,,EU,BE,BE-VOV,Sint-Niklaas,no,,,,,,,
594427,BE-0087,closed,Keerbergen Airfield,51.00672,4.67558,,EU,BE,BE-VBR,Keerbergen,no,,,,,,,
594431,BE-0088,closed,Blakenberg Airfield,50.94458,5.05254,,EU,BE,BE-VLI,Halen,no,,,,,,,
600039,BE-0089,heliport,ERQUELINNES DZ,50.292177,4.151947,488,EU,BE,BE-WHT,Erquelinnes,no,,,,,,,
600040,BE-0090,heliport,(Duplicate)ERQUELINNES DZ,50.292177,4.151947,,EU,BE,BE-U-A,Erquelinnes,no,,,,,,,
43886,BG-0001,closed,Livada Airport,42.456284,27.197334,58,EU,BG,BG-02,Kameno,no,,,,,,,Rusokastro
43888,BG-0002,closed,Troyanovo Airport,42.56879,27.148243,546,EU,BG,BG-02,Kameno,no,,,,,,,
43889,BG-0003,small_airport,Trastikovo Airstrip,42.414645,27.293919,40,EU,BG,BG-02,Kameno,no,,,,,,,"Konstantinovo, Novoseltsi, Trustikovo"
43890,BG-0004,small_airport,Zagortsi Airfield,42.401306,27.070605,368,EU,BG,BG-02,Sredets,no,,,,,,,
43893,BG-0005,small_airport,Svishtov Airfield,43.618179,25.283663,60,EU,BG,BG-04,Svishtov,no,,,,,,,
43894,BG-0006,closed,Vardim Airfield,43.617466,25.523912,60,EU,BG,BG-04,Svishtov,no,,,,,,,
43895,BG-0007,closed,Glozhene South Airport,43.678589,23.796827,177,EU,BG,BG-06,Glozhene,no,,,,,,,
43896,BG-0008,closed,Kozloduy Airfield,43.763134,23.722031,152,EU,BG,BG-06,Kozloduy,no,,,,,,,
43897,BG-0009,small_airport,Selanovtsi Airfield,43.65401,24.010749,535,EU,BG,BG-06,Selanovtsi,no,,,,,,,
43901,BG-0010,closed,Krushovene Airfield,43.623531,24.378567,130,EU,BG,BG-15,Krushovene,no,,,,,,,
43902,BG-0011,closed,Milkovitsa Airfield,43.634274,24.757254,400,EU,BG,BG-15,Milkovitsa,no,,,,,,,
43904,BG-0012,closed,Voysil Airfield,42.21756,24.639126,601,EU,BG,BG-16,Voysil,no,,,,,,,
43905,BG-0013,small_airport,Dve Mogili Airfield,43.606541,25.89069,837,EU,BG,BG-18,Dve Mogili,no,LBDM,,LBDM,,,,
43906,BG-0014,closed,Ryakhovo Airport,43.982754,26.242744,65,EU,BG,BG-18,Ryakhovo,no,,,,,,,
43907,BG-0015,closed,Trastenik Airfield,43.665955,25.866686,450,EU,BG,BG-18,Trastenik,no,,,,,,,
43913,BG-0016,small_airport,Raykova Mogila Airfield,41.815966,26.304145,690,EU,BG,BG-26,Raykova Mogila,no,,,,,,,
43914,BG-0017,closed,Topolovgrad Airfield,42.11302,26.382551,784,EU,BG,BG-26,Topolovgrad,no,,,,,,,
43915,BG-0018,closed,Irechekovo Airfield,42.470249,26.733295,804,EU,BG,BG-28,Straldzha,no,,,,,,,
43916,BG-0019,closed,Voynika Airfield,42.377701,26.843519,830,EU,BG,BG-28,Straldzha,no,,,,,,,
43917,BG-0020,closed,Yambol Airfield,42.507132,26.490739,453,EU,BG,BG-28,Yambol,no,,,,,,,
313407,BG-0021,closed,Gledka Airfield,41.5999,25.3857,962,EU,BG,BG-09,Kardzali,no,,,,,,,"Kardjali, Kardzhali, KDG"
315501,BG-0022,closed,Staro Zhelezare Airstrip,42.447797,24.663927,,EU,BG,BG-16,Staro Zhelezare,no,,,,,,,
315509,BG-0023,small_airport,Ostrovo Airfield,43.693874,26.579964,,EU,BG,BG-17,Ostrovo,no,,,,LB47,,,
315510,BG-0024,small_airport,Krivnya Agricultural Airfield,43.66307,26.422251,984,EU,BG,BG-18,Senovo,no,,,,,,,
315604,BG-0025,small_airport,Belchinski Bani Airstrip,42.374713,23.392548,,EU,BG,BG-23,Belchinski Bani,no,LBBB,,LBBB,,,https://bg.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%B8%D1%89%D0%B5_%D0%91%D0%B5%D0%BB%D1%87%D0%B8%D0%BD,"Air Sitis, Belchin"
315677,BG-0026,closed,Polikraishte Airfield,43.199333,25.640889,,EU,BG,BG-04,Polikraishte,no,,,,,,,
315928,BG-0028,small_airport,Blagoevo Airfield,43.455488,26.431655,1185,EU,BG,BG-17,Blagoevo,no,LBBL,,LBBL,,,https://bg.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%B8%D1%89%D0%B5_%D0%91%D0%BB%D0%B0%D0%B3%D0%BE%D0%B5%D0%B2%D0%BE,
316181,BG-0029,small_airport,Staro Selishte Airfield,43.650178,26.754078,1004,EU,BG,BG-17,Isperih,no,,,LBSE,,,,"Старо селище, Air Nick"
316246,BG-0030,closed,Bozhurishte Airport,42.753228,23.202753,1877,EU,BG,BG-23,Bozhurishte,no,,,,,,,
316281,BG-0031,small_airport,Draganovtsi Airfield,42.943042,25.169528,,EU,BG,BG-07,Draganovtsi,no,LBDR,,LBDR,,,,Драгановци
316288,BG-0032,small_airport,Breznik Airfield,42.693305,22.896559,699,EU,BG,BG-14,Pernik,no,LBBR,,LBBR,,,,Slakovtsi
316339,BG-0033,small_airport,Slivnitsa Airfield,42.844082,23.014162,2028,EU,BG,BG-23,Slivnitsa,no,,,LBSA,,,https://bg.wikipedia.org/wiki/%D0%9B%D0%B5%D1%82%D0%B8%D1%89%D0%B5_%D0%A1%D0%BB%D0%B8%D0%B2%D0%BD%D0%B8%D1%86%D0%B0,
318180,BG-0034,closed,Bregovo Airstrip,44.132,22.659357,195,EU,BG,BG-05,Bregovo,no,,,,,,,
318181,BG-0035,closed,Kapitanovtsi Airstrip,44.055815,22.878457,155,EU,BG,BG-05,Kapitanovtsi,no,,,,,,,
320248,BG-0036,closed,Veren Airport,42.332352,25.169588,,EU,BG,BG-24,Veren,no,,,,,,,LB28
320637,BG-0037,small_airport,Orlyak Airfield,43.634864,27.396855,883,EU,BG,BG-08,Orlyak,no,,,,,,,
320719,BG-0038,small_airport,Suvorovo Airstrip,43.358727,27.583126,1017,EU,BG,BG-03,Suvorovo,no,,,,,,,
320720,BG-0039,small_airport,Branichevo Airstrip,43.666213,27.100207,,EU,BG,BG-27,Branichevo,no,,,,,,,
320908,BG-0040,small_airport,Air Belozem Airstrip,42.216573,25.068086,515,EU,BG,BG-16,Belozem,no,,,LBZM,,http://air.belozem.com/index.php,,
320996,BG-0041,small_airport,Selskostopansko Airstrip,42.544095,26.673452,837,EU,BG,BG-28,Vodenichane,no,,,,,,,
321060,BG-0042,small_airport,Selskostopansko Airstrip,43.236482,27.045656,400,EU,BG,BG-27,Ilia Blaskovo,no,,,,,,,
321097,BG-0043,small_airport,Nikola Kozlevo Airstrip,43.553365,27.222824,,EU,BG,BG-27,Nikola Kozlevo,no,,,,,,,
321107,BG-0044,closed,Yunatsite Airstrip,42.232673,24.245056,766,EU,BG,BG-13,Yunatsite,no,,,,,,,
323617,BG-0045,small_airport,Mogilishte Airstrip,43.49156,28.351996,423,EU,BG,BG-08,Kavarna,no,,,,,,,
323737,BG-0046,small_airport,Dzhulyunitsa Airstrip,43.5858,25.614431,,EU,BG,BG-18,Dzhulyunitsa,no,,,,,,,
323828,BG-0047,small_airport,Rakovski Airstrip,42.293515,24.947137,607,EU,BG,BG-16,Rakovski,no,,,,,,,
323875,BG-0048,small_airport,Pishtigovo Airstrip,42.230186,24.439594,,EU,BG,BG-13,Pishtigovo,no,,,,,,,
323908,BG-0049,closed,Kalipetrovo Agricultural Airfield,44.058828,27.256136,427,EU,BG,BG-19,Kalipetrovo,no,,,,,,,
323910,BG-0050,small_airport,Koynare Airstrip,43.371055,24.130442,,EU,BG,BG-15,Koynare,no,,,,,,,
323951,BG-0051,closed,Ovchepoltsi Airstrip,42.322784,24.41949,1027,EU,BG,BG-13,Ovchepoltsi,no,,,,,,,
324004,BG-0052,closed,Pirin Airfield,41.564478,23.766999,1638,EU,BG,BG-01,Gotse Delchev,no,,,,,,,
324048,BG-0053,small_airport,Staroseltsi,43.531511,24.2967868,,EU,BG,BG-15,,no,,,,,,,
324356,BG-0054,closed,Saedinenie Airstrip,42.296667,24.556267,,EU,BG,BG-16,Saedinenie,no,,,,,,,
324584,BG-0055,small_airport,Shumen Airfield,43.287027,26.942278,761,EU,BG,BG-27,Shumen,no,,,,,,,
325007,BG-0056,closed,Karamanite Airstrip,43.494528,27.448031,955,EU,BG,BG-03,Stefan Karadja,no,,,,,,,
325008,BG-0057,small_airport,Lozen Airstrip,43.301985,25.862821,751,EU,BG,BG-04,Lozen,no,,,,,,,
325118,BG-0058,closed,Dragoman Airfield,42.933316,22.978828,2316,EU,BG,BG-23,Dragoman,no,,,,,,,
326621,BG-0059,small_airport,Slavovitsa Airstrip,43.580888,24.447176,,EU,BG,BG-15,Slavovitsa,no,,,,,,,
326891,BG-0060,small_airport,Panicharevo Airfield,42.276287,22.990773,1811,EU,BG,BG-10,Panicharevo,no,,,LBPN,,,,
328102,BG-0061,closed,Doyrentsi Airfield,43.250388,24.838526,738,EU,BG,BG-11,Doyrentsi,no,,,,,,,
328224,BG-0062,small_airport,Knezha Airstrip,43.546246,24.094756,495,EU,BG,BG-15,Knezha,no,,,,,,,
328225,BG-0063,small_airport,Brenitsa Airstrip,43.4415329,24.1403714,,EU,BG,BG-15,,no,,,,,,,
328466,BG-0064,small_airport,Gradishte Airstrip,43.333531,26.853869,931,EU,BG,BG-27,Gradishte,no,,,LBGD,,,,Sky Shumen
328915,BG-0065,small_airport,Borovan Airstrip,43.426891,23.77037,,EU,BG,BG-06,,no,,,,,,,
329247,BG-0066,small_airport,Tervel Airstrip,43.717833,27.440139,846,EU,BG,BG-08,Tervel,no,,,,,,,
330281,BG-0067,small_airport,Aytos Airstrip,42.677296,27.254723,250,EU,BG,BG-02,Aytos,no,,,,,,,
330334,BG-0068,small_airport,Lozarevo Airstrip,42.757368,26.900321,1023,EU,BG,BG-02,Sungurlare,no,,,,,,,Лозарево
330371,BG-0069,small_airport,Bedzhene Airstrip,43.447841,27.276943,,EU,BG,BG-27,Bedzhene,no,,,,,,,
330381,BG-0070,small_airport,Krivodol Airstrip,43.37501,23.510399,833,EU,BG,BG-06,Krivodol,no,,,,,,,
330382,BG-0071,small_airport,Medovnitsa Airstrip,43.647866,22.797611,965,EU,BG,BG-05,Medovnitsa,no,,,,,,,
331798,BG-0072,small_airport,Slatina Airstrip,43.272279,24.739494,1184,EU,BG,BG-11,Slatina,no,,,,,,,
331845,BG-0073,closed,Shtraklevo Airstrip,43.727328,26.050494,568,EU,BG,BG-18,Shtraklevo,no,,,,,,,
342213,BG-0074,closed,Tsar-Kaloyan Cropduster Strip,43.6058,26.287,974,EU,BG,BG-17,Tsar-Kaloyan,no,,,,,,,
342214,BG-0075,small_airport,Vetrino Airstrip,43.31172,27.41527,689,EU,BG,BG-03,Vetrino,no,,,,,,,
342215,BG-0076,closed,Ezerets Airstrip,43.59181,28.50535,118,EU,BG,BG-08,Shabla,no,,,,,,,
345099,BG-0077,small_airport,Ruen Airstrip,42.801632,27.29394,,EU,BG,BG-02,Ruen,no,,,,,,,
345104,BG-0078,small_airport,Belozem SSA Airstrip,42.21439,25.05879,489,EU,BG,BG-16,Belozem,no,,,,,,,
346373,BG-0079,small_airport,Zavet Airstrip,43.74425,26.66147,883,EU,BG,BG-17,Zavet,no,,,,,,,
347167,BG-0080,small_airport,Selskostopansko Airstrip,43.40321,25.8523,,EU,BG,BG-18,,no,,,,,,,
347419,BG-0081,small_airport,Kalugerene Airstrip,43.906551,26.866593,,EU,BG,BG-19,Kalugerene,no,,,,,,,
347697,BG-0082,closed,Zelenikovo Airstrip,42.392684,25.078018,1017,EU,BG,BG-16,Zelenikovo,no,,,,,,,
347698,BG-0083,small_airport,Moskovets Airstrip,42.65839,24.68383,,EU,BG,BG-16,Moskovets,no,,,,,,,
347932,BG-0084,small_airport,Nedelevo Airstrip,42.338768,24.610223,,EU,BG,BG-16,Nedelevo,no,,,,,,,
348160,BG-0085,closed,Kubrat Airstrip,43.787162,26.515642,745,EU,BG,BG-17,Kubrat,no,,,,,,,
348336,BG-0086,small_airport,Vabel Airstrip,43.664115,24.913237,676,EU,BG,BG-15,Nikopol,no,,,,,,,
351075,BG-0087,closed,Pchelnik Airstrip,43.014579,27.650347,102,EU,BG,BG-03,Dolni Chiflik,no,,,,,,,
354823,BG-0088,small_airport,Omarchevo Airstrip,42.46799,26.144074,,EU,BG,BG-20,Omarchevo,no,,,,,,,
430507,BG-0089,small_airport,Popovo Airfield,43.35958,26.238574,745,EU,BG,BG-17,Popovo,no,,,,,,,"летище Попово, Letishte Popovo"
508727,BG-0090,small_airport,Nikolovo Airfield,43.861685,26.1328,502,EU,BG,BG-18,Nikolovo,no,,,,,,,
508728,BG-0091,small_airport,Pirgovo Airfield,43.7063,25.89486,564,EU,BG,BG-18,Pirgovo,no,,,,,,,
513027,BG-0092,closed,Kyustendil Airfield,42.29272,22.72459,1640,EU,BG,BG-10,Kyustendil,no,,,,,,,
513965,BG-0093,heliport,Lozenets University Hospital Heliport,42.663,23.31149,2021,EU,BG,BG-22,Sofia,no,,,,,,,
514023,BG-0094,heliport,Sveta Anna Hospital Heliport,42.65984,23.37346,1923,EU,BG,BG-22,Sofia,no,,,,,,,
514168,BG-0095,heliport,Bendida Beach Heliport,43.4175,28.29096,240,EU,BG,BG-08,Bozhurets,no,,,,,,,
514196,BG-0096,heliport,Kyustendil Heliport,42.28959,22.67311,1798,EU,BG,BG-10,Kyustendil,no,,,,,,,
514426,BG-0097,heliport,Avis Medica Hospital Emergency Helipad,43.38605,24.63095,532,EU,BG,BG-15,Pleven,no,,,,,,,
514639,BG-0098,closed,Vetovo Airport,43.71982,26.2748,748,EU,BG,BG-18,Vetovo,no,,,,,,,
514705,BG-0099,closed,Dzhurovo Airport,42.96505,24.03685,1119,EU,BG,BG-23,Dzhurovo,no,,,,,,,
514972,BG-0100,closed,Smilets Airfield,42.41318,24.36765,1516,EU,BG,BG-13,Smilets,no,,,,,,,
514974,BG-0101,closed,Devene Airfield,43.3903,23.61661,715,EU,BG,BG-06,Devene,no,,,,,,,
516412,BG-0102,small_airport,Asenovgrad Airfield,42.0099,24.9264,922,EU,BG,BG-16,Asenovgrad,no,,,,,,,
516417,BG-0103,closed,Lovets Cropduster Strip,42.2796,25.59664,640,EU,BG,BG-24,Lovets,no,,,,,,,
516418,BG-0104,closed,Chirpan Airfield,42.203822,25.297211,607,EU,BG,BG-24,Chirpan,no,,,,,,,
516419,BG-0105,closed,Gita Airfield,42.19406,25.43875,591,EU,BG,BG-24,Gita,no,,,,,,,
516420,BG-0106,closed,Vinarovo Cropduster Strip,42.2952,25.44993,810,EU,BG,BG-24,Vinarovo,no,,,,,,,
516421,BG-0107,closed,Elhovo Cropduster Strip,42.19009,26.54748,341,EU,BG,BG-28,Elhovo,no,,,,,,,
516424,BG-0108,closed,Mezhda Highway Strip,42.31443,26.24916,,EU,BG,BG-28,Mezhda,no,,,,,,,
516435,BG-0109,closed,Mlekarevo Airport,42.37034,26.08092,561,EU,BG,BG-20,Mlekarevo,no,,,,,,,
516439,BG-0110,small_airport,Pet Mogili Airstrip,42.32262,26.06231,489,EU,BG,BG-20,Pet Mogili,no,,,,,,,
516443,BG-0111,closed,Lyubenova Mahala Cropduster Airstrip (disused),42.33466,25.98662,459,EU,BG,BG-20,Lyubenova Mahala,no,,,,,,,
516446,BG-0112,closed,Opan Airport,42.19991,25.70513,584,EU,BG,BG-24,Opan,no,,,,,,,
516451,BG-0113,closed,Madrets Airport,42.13675,26.07009,469,EU,BG,BG-24,Madrets,no,,,,,,,
516453,BG-0114,closed,Resen Cropduster Strip,43.20572,25.53013,223,EU,BG,BG-04,Resen,no,,,,,,,
516456,BG-0115,closed,Pavlikeni Cropduster Strip,43.2595,25.3123,564,EU,BG,BG-04,Pavlikeni,no,,,,,,,
516461,BG-0116,closed,Getsovo Cropduster Strip,43.54914,26.45848,604,EU,BG,BG-17,Getsovo,no,,,,,,,
516462,BG-0117,small_airport,Ekzarh Yosif Airstrip,43.62617,25.78988,620,EU,BG,BG-18,Ekzarh Yosif,no,,,,,,,
516463,BG-0118,closed,Batishnitsa Cropduster Strip,43.5426,25.87698,915,EU,BG,BG-18,Batishnitsa,no,,,,,,,
516464,BG-0119,closed,Zhelyu Voyvoda Cropduster Strip,42.58531,26.49089,443,EU,BG,BG-28,Zhelyu Voyvoda,no,,,,,,,
516465,BG-0120,closed,Slavyantsi Airstrip,42.75117,26.7338,623,EU,BG,BG-02,Slavyantsi,no,,,,,,,
516467,BG-0121,closed,Archar Airport,43.80974,22.88929,177,EU,BG,BG-05,Archar,no,,,,,,,
517304,BG-0122,closed,Slavotin Cropduster Strip,43.5602,23.09157,709,EU,BG,BG-12,Slavotin,no,,,,,,,
517305,BG-0123,small_airport,Sokolare Highway Strip,43.44957,23.85738,571,EU,BG,BG-06,Sokolare,no,,,,,,,
517306,BG-0124,closed,Glozhene Cropduster Strip,43.69826,23.7847,233,EU,BG,BG-06,Glozhene,no,,,,,,,
517312,BG-0125,closed,Begovo Airstrip,42.41256,24.80449,741,EU,BG,BG-16,Begovo,no,,,,,,,
517313,BG-0126,closed,Padarsko Airstrip,42.36673,24.8515,685,EU,BG,BG-16,Padarsko,no,,,,,,,
517314,BG-0127,closed,Brest Airstrip,43.65949,24.59856,75,EU,BG,BG-15,Brest,no,,,,,,,
517382,BG-0128,closed,Rasovo Cropduster Strip,43.68,23.25786,513,EU,BG,BG-12,Rasovo,no,,,,,,,
517383,BG-0129,closed,Rabisha Cropduster Strip,43.73265,22.61231,1060,EU,BG,BG-05,Rabisha,no,,,,,,,
517384,BG-0130,closed,Toshevtsi Cropduster Strip,43.79804,22.61208,984,EU,BG,BG-05,Toshevtsi,no,,,,,,,
517386,BG-0131,closed,Zheglitsa Cropduster Strip,43.88882,22.80133,509,EU,BG,BG-05,Zheglitsa,no,,,,,,,
517387,BG-0132,closed,Novo Selo Cropduster Strip,43.78998,26.20561,538,EU,BG,BG-18,Novo Selo,no,,,,,,,
517388,BG-0133,closed,Svilengrad Cropduster Strip,41.79382,26.17565,184,EU,BG,BG-26,Svilengrad,no,,,,,,,
517389,BG-0134,closed,Lyubimets Airport,41.83271,26.07058,285,EU,BG,BG-26,Lyubimets,no,,,,,,,
517390,BG-0135,closed,Svetlina Cropduster Strip,42.14778,26.21645,896,EU,BG,BG-26,Svetlina,no,,,,,,,
517391,BG-0136,closed,Galabovo Cropduster Strip,42.15686,25.81133,522,EU,BG,BG-24,Galabovo,no,,,,,,,
539246,BG-0137,closed,Lyulyakovo Airfield,43.67544,28.10369,696,EU,BG,BG-08,General Toshevo,no,,,,,,,
539247,BG-0138,closed,Timarevo Airfield,43.38894,26.88543,1316,EU,BG,BG-27,Timarevo,no,,,,,,,
539250,BG-0139,closed,Novi Pazar Airfield,43.37736,27.1737,558,EU,BG,BG-27,Novi Pazar,no,,,,,,,
517557,BG-0140,closed,Ekzarh Antimovo Cropduster Strip,42.54068,26.97151,664,EU,BG,BG-02,Karnobat,no,,,,,,,Екзарх-Антимово
539251,BG-0141,closed,Zhitnitsa Airfield,43.12784,27.50576,213,EU,BG,BG-03,Provadia,no,,,,,,,
533623,BG-0142,closed,Streltsi Airfield,42.39605,24.89894,827,EU,BG,BG-16,Streltsi,no,,,,,,,
533624,BG-0143,closed,Sirakovo Airfield,41.87537,25.3717,1001,EU,BG,BG-26,Sirakovo,no,,,,,,,
533625,BG-0144,closed,Sevlievo Airfield,43.04274,25.07027,617,EU,BG,BG-07,Sevlievo,no,,,,,,,
539253,BG-0145,closed,Dalgopol Airfield,43.03371,27.33971,141,EU,BG,BG-03,Dalgopol,no,,,,,,,
539255,BG-0146,closed,Voditsa Airfield,43.36355,27.73501,1096,EU,BG,BG-03,Aksakovo,no,,,,,,,
539256,BG-0147,closed,Alfatar Airfield,43.91055,27.29674,643,EU,BG,BG-19,Alfatar,no,,,,,,,
539315,BG-0148,closed,Todorovo Airfield,43.73671,26.92617,823,EU,BG,BG-17,Todorovo,no,,,,,,,
539322,BG-0149,closed,Tamarino Airfield,42.38134,26.78022,802,EU,BG,BG-28,Straldzha,no,,,,,,,
539323,BG-0150,closed,Bata Airfield,42.73299,27.48172,844,EU,BG,BG-02,Pomorie,no,,,,,,,
539324,BG-0151,closed,Mokresh Airfield,43.15716,26.86366,449,EU,BG,BG-27,Veliki Preslav,no,,,,,,,Milanovo
539325,BG-0152,closed,Veliki Preslav Airfield,43.16865,26.7936,587,EU,BG,BG-27,Veliki Preslav,no,,,,,,,
549008,BG-0153,closed,Gara Dulovo Airfield,43.790882,27.126844,814,EU,BG,BG-28,Razdel,no,,,,,,,
553695,BG-0154,closed,Ognyanovo Airfield,43.88898,27.67983,758,EU,BG,BG-01,Ognyanovo,no,,,,,,,
553697,BG-0155,closed,Ravna Gora Airfield,42.35328,27.50989,413,EU,BG,BG-02,Ravna Gora,no,,,,,,,
554632,BG-0156,closed,Abrit Airfield,43.90966,27.81772,659,EU,BG,BG-08,Abrit,no,,,,,,,
554634,BG-0157,small_airport,Krushari Airfield,43.83178,27.76284,712,EU,BG,BG-08,Krushari,no,,,,,,,
554635,BG-0158,closed,Ovcharovo Airfield,43.67611,27.83007,778,EU,BG,BG-08,Dobrichka,no,,,,,,,
554636,BG-0159,small_airport,Belitsa Airfield,43.94283,26.66035,420,EU,BG,BG-19,Tutrakan,no,,,,,,,
554638,BG-0160,small_airport,Borisovo Airfield,43.92375,26.24698,179,EU,BG,BG-18,Slivo Pole,no,,,,,,,
554644,BG-0161,closed,Belgun Airfield,43.59368,28.33605,384,EU,BG,BG-08,Kavarna,no,,,,,,,
555260,BG-0162,closed,Dolna Dikanya Airfield,42.43235,23.10819,2178,EU,BG,BG-14,Radomir,no,,,,,,,
575093,BG-0163,closed,Kardam Airfield,43.73626,28.11404,607,EU,BG,BG-08,General Toshevo,no,,,,,,,
575094,BG-0164,closed,Isperih Airfield,43.74786,26.84907,814,EU,BG,BG-17,Isperih,no,,,,,,,
82,BG-0165,closed,Uzundzhovo Air Base,41.976398,25.5898,160,EU,BG,BG-26,Haskovo,no,,,,,,https://en.wikipedia.org/wiki/Haskovo_Malevo_Airport,"LB14, LBHS"
83,BG-0166,closed,Gabrovnitsa Air Base,43.5443,23.272499,626,EU,BG,BG-12,Gabrovnitsa,no,,,,,,https://en.wikipedia.org/wiki/Gabrovnitsa_Air_Base,"LBMG, LBMG"
84,BG-0167,closed,Targovishte Airport / Buhovtsi Airfield,43.306599,26.700899,666,EU,BG,BG-25,Buhovtsi,no,,,,,,https://en.wikipedia.org/wiki/Targovishte_Airport,"LB16, Bukhovtsi, LBTG, TGV"
87,BG-0168,closed,Zimnitsa Airstrip,42.600498,26.633699,518,EU,BG,BG-28,Straldzha,no,,,,,,,LB19
88,BG-0169,closed,Dobroslavtsi Air Base,42.811795,23.300114,1738,EU,BG,BG-22,Dobroslavtsi,no,,,,,,https://en.wikipedia.org/wiki/Dobroslavtsi_Airbase,"Kumaritsa Airport, LB20, LBSD"
90,BG-0170,closed,Stanke Dimitrov Air Base,42.311254,23.246098,2149,EU,BG,BG-10,Sapareva Banya,no,,,,,,,"LB22, Kraynitsi, Sapareva Banya"
91,BG-0171,closed,Cheshnegirovo Air Base,42.114101,24.992901,604,EU,BG,BG-16,Cheshnegirovo,no,,,,,,,"LB23, LBPS"
95,BG-0172,closed,Podem Airstrip,43.548199,24.590401,150,EU,BG,BG-15,Podem,no,,,,,,,"LB27, LB27"
99,BG-0173,closed,Konush Airstrip,42.072399,25.053301,500,EU,BG,BG-16,Konush,no,,,,,,,LB32
101,BG-0174,closed,Stefanovo Airstrip,43.506226,27.845864,905,EU,BG,BG-08,Dobrichka,no,,,,,,,LB34
